,CosZ,cfsirs,codsirs,year,month,day,hour,min,cfXL,codXL,cbase,ctop,cfopaquetsky,cfthintsky,cldthick,cftottsky,times
6460,0.9826159999999999,0.41,-9999.99,2014,10,22,15,19,0.9824442179,45.525890303999994,894.16666667,1181.8770142,0.25634314539999997,0.2807804775,287.71034749,0.5371236229,1413998340.0
6461,0.9870540000000001,0.54,-9999.99,2014,10,22,15,29,0.9816462109999999,43.99498176,1124.1666667000002,1833.9256592,0.2527458668,0.48060688020000003,709.75899251,0.7333527470000001,1413998940.0
6462,0.988023,0.7,-9999.99,2014,10,22,15,32,0.9924651372,36.042114212,1224.1666667000002,1686.5276895999998,0.41167696,0.3460948753,462.36102295,0.7577718353,1413999120.0
6463,0.988309,0.65,-9999.99,2014,10,22,15,33,0.7997976619,22.765711081,1505.0,1609.0812988,0.4734877014,0.3270794868,104.08129883,0.8005671883,1413999180.0
6464,0.8852049999999999,0.58,-9999.99,2014,10,22,17,35,0.3618540639,4.5791277926,1122.5,1229.3441569,0.28604270940000004,0.2224815941,106.84415690000002,0.5085243034,1414006500.0
6465,0.8832700000000001,0.6,-9999.99,2014,10,22,17,36,-9999.99,0.0,1109.1666667000002,1231.8424275999998,0.3021578026,0.2302724934,122.67576091,0.5324302959,1414006560.0
6466,0.881318,0.62,-9999.99,2014,10,22,17,37,-9999.99,0.0,1106.6666667000002,1239.3372396,0.3017574978,0.2561916828,132.67057292,0.5579491806,1414006620.0
6467,0.87935,0.61,-9999.99,2014,10,22,17,38,0.5360838245,11.245847388,1123.3333332999998,1265.9854601,0.3841112518,0.2146631527,142.65212674,0.5987744045000001,1414006680.0
6468,0.877366,0.57,-9999.99,2014,10,22,17,39,0.9884408249,26.446117714,1115.0,1329.2749837000001,0.38222728729999994,0.2273738575,214.27498372,0.6096011447999999,1414006740.0
6469,0.856619,0.82,-9999.99,2014,10,22,17,49,0.9970177579,36.063649113000004,1712.5,2201.1714478,0.3957684708,0.3375017357,488.67144775,0.7332702065000001,1414007340.0
6470,0.854455,0.88,-9999.99,2014,10,22,17,50,0.9961915125,36.541960012,1686.6666667,2136.2164103,0.4126986313,0.32508365629999997,449.54974365,0.7377822876000001,1414007400.0
6471,0.852275,0.91,15.18,2014,10,22,17,51,0.9965884279,36.546535837,1680.0,2013.8011475,0.43118251799999996,0.3025607491,333.80114746,0.7337432670999999,1414007460.0
6472,0.847867,0.9,-9999.99,2014,10,22,17,53,0.969634515,34.551520296,1778.8888889000002,1925.5289171,0.4761027145,0.28271704670000003,146.64002821,0.7588197613,1414007580.0
6473,0.8456389999999999,0.84,-9999.99,2014,10,22,17,54,0.9962774025,34.825880505,1630.8333332999998,1871.3997192000002,0.48874317170000003,0.2898030567,240.56638590000003,0.7785462284,1414007640.0
6474,0.8433950000000001,0.75,-9999.99,2014,10,22,17,55,0.99778608,33.659312432,1637.5,1898.8806965999997,0.5043698692,0.3027679348,261.38069661,0.807137804,1414007700.0
6475,0.827247,0.71,-9999.99,2014,10,22,18,2,0.4215157536,7.0284519872,1582.5,2163.6973876999996,0.5861251068,0.3046101475,581.1973877,0.8907352543000001,1414008120.0
6476,0.822493,0.82,-9999.99,2014,10,22,18,4,0.9952803204,27.308180870999998,1833.3333333,1995.4804959000003,0.6501693344,0.2773045158,162.14716254,0.9274738503,1414008240.0
6477,0.8200930000000001,0.88,-9999.99,2014,10,22,18,5,0.9974160206999999,26.212502256999997,1720.0,1948.8461100000002,0.6644950485,0.2783422279,228.84611003,0.9428372765,1414008300.0
6478,0.8128,0.76,-9999.99,2014,10,22,18,8,0.9946252179,21.342642968,1730.8333333,1888.8876139000001,0.6322402382,0.3264759445,158.0542806,0.9587161826999999,1414008480.0
6479,0.810338,0.74,-9999.99,2014,10,22,18,9,0.9439906651000001,21.631210011,1663.3333332999998,1853.9118245000002,0.6212662125,0.3298270798,190.57849121,0.9510932921999999,1414008540.0
6480,0.787504,0.8,-9999.99,2014,10,22,18,18,-9999.99,0.0,1970.8333333,2396.0365601,0.5640268326,0.34602376939999996,425.20322673,0.910050602,1414009080.0
6481,0.784892,0.83,-9999.99,2014,10,22,18,19,-9999.99,0.0,1665.0,2268.6247559,0.5873527336,0.3170987797,603.62475586,0.9044515133,1414009140.0
6482,0.782266,0.85,-9999.99,2014,10,22,18,20,-9999.99,0.0,1960.8333333,2251.1368612,0.5807756615,0.3175679588,290.30352783,0.8983436203,1414009200.0
6483,0.766201,0.62,-9999.99,2014,10,22,18,26,0.4521752788,6.2734357458000005,1334.1666667000002,2438.5071614999997,0.4115493393,0.4653526878,1104.3404948,0.8769020271,1414009560.0
6484,0.131404,-9999.99,-9999.99,2014,10,23,10,16,0.9956427015,6.3656873692,1662.5,1848.9152832000002,0.4243019295,0.5042060661,186.4152832,0.9285079956,1414066560.0
6485,0.139875,-9999.99,-9999.99,2014,10,23,10,18,0.9961089493999999,7.7992293675,1661.6666667000002,1871.3997192000002,0.4223383522,0.4852897835,209.73305257,0.9076281356999999,1414066680.0
6486,0.14410699999999999,-9999.99,-9999.99,2014,10,23,10,19,0.9963099631,8.4708124838,1665.0,1908.8737792999998,0.3940961075,0.4989613342,243.8737793,0.8930574417,1414066740.0
6487,0.148336,-9999.99,-9999.99,2014,10,23,10,20,0.9964912281,9.1493344081,1640.7671509000002,1938.8530273,0.348710289,0.5275229073,298.08587647,0.8762331963,1414066800.0
6488,0.152563,-9999.99,-9999.99,2014,10,23,10,21,0.9949916528,9.9137643349,1663.3333332999998,1931.3582153,0.3254558563,0.5474814987,268.024882,0.872937355,1414066860.0
6489,0.169443,-9999.99,-9999.99,2014,10,23,10,25,0.9790502793000001,13.006250683,1657.5,1893.8841553,0.2878386021,0.5848014068999999,236.38415527,0.8726400089,1414067100.0
6490,0.173655,-9999.99,-9999.99,2014,10,23,10,26,0.9865771812,13.372623420999998,1678.3333333,1931.3582153,0.2911541653,0.5842763518999999,253.024882,0.8754305172,1414067160.0
6491,0.750315,1.0,1.19,2014,10,23,13,4,0.6688688307,2.9868979788,1586.6666667000002,1946.3478394,0.32333993910000003,0.39806663509999995,359.68117269,0.7214065743000001,1414076640.0
6492,0.764123,0.91,6.56,2014,10,23,13,9,0.9952741020999999,12.401852234000001,1597.5,1848.9152832000002,0.43892314909999997,0.4302157784,251.4152832,0.8691389275,1414076940.0
6493,0.780219,0.92,7.6,2014,10,23,13,15,0.9978544061,13.441072506,1677.5,1916.3685913,0.43382566450000004,0.4967182732,238.86859131,0.9305439377,1414077300.0
6494,0.785468,0.9,-9999.99,2014,10,23,13,17,0.9085523318000001,11.640932653,1665.8333332999998,1968.8322754,0.370111084,0.5285907173,302.99894206,0.8987018013,1414077420.0
6495,0.793231,0.92,5.09,2014,10,23,13,20,0.9124437781,11.429028322,1700.0,2028.7907715,0.4268247414,0.4971657562,328.79077148,0.9239904976000001,1414077600.0
6496,0.798331,0.93,4.07,2014,10,23,13,22,-9999.99,0.0,1763.3333333,1983.8218994000003,0.35739973070000003,0.5063943290999999,220.48856608,0.8637940598,1414077720.0
6497,0.8653620000000001,0.8,-9999.99,2014,10,23,13,51,0.8144385027,14.115809897,647.5,859.60009766,0.4204483604,0.47911924359999997,212.10009766,0.8995676040999999,1414079460.0
6498,0.8674360000000001,0.75,-9999.99,2014,10,23,13,52,0.8231609808,16.686293335,599.16666667,979.51704407,0.5269772147999999,0.3983982849,380.35037739999996,0.9253754997,1414079520.0
6499,0.8694930000000001,0.7,-9999.99,2014,10,23,13,53,0.9914972765000001,22.359148453000003,662.5,1009.4962768999999,0.5496623802,0.39790897369999995,346.99627686,0.9475713539,1414079580.0
6500,0.877556,0.84,-9999.99,2014,10,23,13,57,0.9954062213,17.249350811,1375.0,1594.0916748,0.4550540161,0.5079607200999999,219.09167480000002,0.9630147362,1414079820.0
6501,0.879531,0.89,-9999.99,2014,10,23,13,58,0.6181627846,5.935799930700001,1404.4444444,1689.0259603,0.39851011280000004,0.5411822701,284.58151584,0.9396923828,1414079880.0
6502,0.8853559999999999,1.0,3.03,2014,10,23,14,1,0.7035547483,5.6911920423,620.0,1012.2217130000001,0.4679430771,0.4743775368,392.22171298,0.9423206139,1414080060.0
6503,0.912215,0.7,-9999.99,2014,10,23,14,16,0.9748003992000001,25.666476755999998,847.5,1061.960022,0.4753957176,0.4749627304,214.46002197,0.950358448,1414080960.0
6504,0.920315,0.77,-9999.99,2014,10,23,14,21,6.1489126582,0.07375545559999999,1203.75,1417.9635925,0.2940534496,0.5974263191,214.21359253,0.8914797687999999,1414081260.0
6505,0.927982,0.88,-9999.99,2014,10,23,14,26,0.8364235179,13.869336940999998,554.0,739.68310547,0.3936012077,0.5175570869,185.68310547,0.9111582947,1414081560.0
6506,0.929464,0.85,-9999.99,2014,10,23,14,27,-9999.99,0.0,570.0,844.61047363,0.36728899,0.5421061707,274.61047363,0.9093951606999999,1414081620.0
6507,0.9309270000000001,0.86,-9999.99,2014,10,23,14,28,-9999.99,0.0,640.0,859.60009766,0.404414978,0.5133112907,219.60009766,0.9177262688,1414081680.0
6508,0.936607,0.85,-9999.99,2014,10,23,14,32,0.7869366112,13.588313359,620.0,839.61393229,0.41052015299999994,0.4719937134,219.61393229,0.8825138664,1414081920.0
6509,0.939341,0.9,-9999.99,2014,10,23,14,34,0.8615846339,14.551570372,647.5,907.0672404,0.45975805280000004,0.4533073807,259.5672404,0.9130654334999999,1414082040.0
6510,0.940682,0.88,-9999.99,2014,10,23,14,35,0.8711803475,14.304572316,625.0,909.56551107,0.4213395882,0.4770300865,284.56551107,0.8983696747,1414082100.0
6511,0.9420040000000001,0.89,-9999.99,2014,10,23,14,36,0.8516923812999999,13.743247254000002,604.44444444,939.54475911,0.39950029369999995,0.48331981659999995,335.10031467,0.8828201103,1414082160.0
6512,0.94331,0.92,3.62,2014,10,23,14,37,0.7622970392,10.083049443,706.66666667,899.57242839,0.39698907850000004,0.481825943,192.90576172,0.8788150215,1414082220.0
6513,0.9445969999999999,0.9,-9999.99,2014,10,23,14,38,0.6527231558,7.2712879795,784.0,949.5378417999999,0.3343597794,0.5106604576,165.5378418,0.8450202370000001,1414082280.0
6514,0.933162,0.55,-9999.99,2014,10,24,14,30,0.6758228461,23.432236664,750.0,897.07415771,0.32744165420000004,0.22554559710000002,147.07415771,0.5529872513,1414168200.0
6515,0.9373299999999999,0.55,-9999.99,2014,10,24,14,33,0.5056544755,14.00987268,802.5,1211.8562622000002,0.2529388046,0.2510102177,409.35626221,0.5039490222999999,1414168380.0
6516,0.94888,0.61,-9999.99,2014,10,24,14,42,-9999.99,0.0,845.83333333,1114.4237061,0.3735577774,0.2784649277,268.59037272,0.6520227050999999,1414168920.0
6517,0.950074,0.67,-9999.99,2014,10,24,14,43,0.8991725768000001,24.080529076999998,734.16666667,1059.4617462,0.38100881579999996,0.2725780392,325.29507955,0.6535868549,1414168980.0
6518,0.9512510000000001,0.66,-9999.99,2014,10,24,14,44,0.8423412792,23.257517171,736.66666667,987.01184082,0.3675169754,0.29566751480000003,250.34517415,0.6631844902,1414169040.0
6519,0.955778,0.63,-9999.99,2014,10,24,14,48,0.8959774832999999,25.691093685,865.0,1074.4513752999999,0.3998283577,0.2953562641,209.45137533,0.6951846218000001,1414169280.0
6520,0.9579340000000001,0.82,-9999.99,2014,10,24,14,50,0.6461646399000001,9.7463270537,810.83333333,1009.4962768999999,0.3601886749,0.3305664921,198.66294352,0.6907551670000001,1414169400.0
6521,0.963007,0.5,-9999.99,2014,10,24,14,55,0.2869915112,2.6564260053999997,984.28571429,1390.6610630999999,0.3145487595,0.3076640225,406.37534877,0.6222127819,1414169700.0
6522,0.963967,0.55,-9999.99,2014,10,24,14,56,0.860125261,32.821568897,982.5,1334.2715250999997,0.3154176521,0.27736616140000003,351.77152506,0.5927838135,1414169760.0
6523,0.96491,0.48,-9999.99,2014,10,24,14,57,0.5337657825,21.929686269,900.0,1299.2957357,0.2614245415,0.3083496094,399.29573568,0.5697741509,1414169820.0
6524,0.9667399999999999,0.63,-9999.99,2014,10,24,14,59,0.9557481225,44.519436321,1027.5,1491.6625773,0.3310794067,0.28013134,464.16257731,0.6112107468,1414169940.0
6525,0.967627,0.7,-9999.99,2014,10,24,15,0,0.9478361223,39.82037334,916.66666667,1489.1643066,0.3729171181,0.2374333286,572.49763997,0.6103504467,1414170000.0
6526,0.969348,0.75,-9999.99,2014,10,24,15,2,-9999.99,0.0,1145.8333332999998,1481.6694945999998,0.4067051888,0.2107008839,335.8361613,0.6174060726,1414170120.0
6527,0.9709959999999999,0.51,-9999.99,2014,10,24,15,4,-9999.99,0.0,935.0,1181.8770142,0.34819007869999996,0.26844618800000003,246.87701416,0.6166362667,1414170240.0
6528,0.9873540000000001,0.36,-9999.99,2014,10,24,15,36,-9999.99,0.0,1049.0909091,1344.7188388,0.2030871105,0.23291345600000002,295.62792969,0.43600056649999996,1414172160.0
6529,0.937508,0.51,-9999.99,2014,10,24,17,2,-9999.99,-9999.99,1317.2727273,1568.2005060000001,0.32179245,0.266213913,250.92777876,0.5880063629,1414177320.0
6530,0.9361389999999999,0.5,-9999.99,2014,10,24,17,3,0.5518737197,29.677535969,1096.6666667000002,1376.7421265,0.4077123451,0.2037244034,280.07545980000003,0.6114367485,1414177380.0
6531,0.931925,0.47,-9999.99,2014,10,24,17,6,0.9945454545,41.433545516,1142.5,1446.6937052,0.34355745320000003,0.28915998460000003,304.19370524,0.6327174378,1414177560.0
6532,0.908507,0.93,13.54,2014,10,24,17,21,0.9956140351,42.824566026999996,1417.5,2156.2025757,0.46725080490000004,0.36854082109999997,738.70257568,0.8357916259999999,1414178460.0
6533,0.894439,0.61,-9999.99,2014,10,24,17,29,0.7344589409000001,19.417317974,987.5,1286.8043822999998,0.3348062897,0.4202856255,299.30438232,0.7550919151000001,1414178940.0
6534,0.892605,0.62,-9999.99,2014,10,24,17,30,-9999.99,-9999.99,926.66666667,1181.8770142,0.34161104200000003,0.4119983864,255.21034749,0.7536094284,1414179000.0
6535,0.890754,0.72,-9999.99,2014,10,24,17,31,-9999.99,-9999.99,923.33333333,1499.1573893,0.35098999020000005,0.4037557793,575.82405599,0.7547457695,1414179060.0
6536,0.887001,0.83,-9999.99,2014,10,24,17,33,0.9424544161,34.941063821,949.16666667,1339.2680664000002,0.43656690600000003,0.3037557888,390.10139974,0.7403226948,1414179180.0
6537,0.8812469999999999,0.87,-9999.99,2014,10,24,17,36,0.9940002609,38.278204301,1537.5,1728.998291,0.44197261810000005,0.26998379710000003,191.49829102,0.7119564152,1414179360.0
6538,0.879296,0.74,-9999.99,2014,10,24,17,37,0.9960758665999999,36.232374897,1530.8333332999998,1788.9567871,0.44716259,0.2723424149,258.12345378,0.7195050048999999,1414179420.0
6539,0.8773290000000001,0.72,-9999.99,2014,10,24,17,38,0.9997376017,31.871242809,1625.0,1923.8634033,0.44360332490000004,0.2715144444,298.86340332,0.7151177692,1414179480.0
6540,0.875344,0.72,-9999.99,2014,10,24,17,39,-9999.99,0.0,1616.6666667000002,2111.2337036,0.4152285194,0.2895035172,494.56703695,0.7047320366,1414179540.0
6541,0.8345670000000001,0.61,-9999.99,2014,10,24,17,58,-9999.99,-9999.99,1233.3333332999998,2395.2038031999996,0.4514743233,0.3262703705,1161.8704698,0.7777446938,1414180680.0
6542,0.7932819999999999,0.9,-9999.99,2014,10,24,18,15,-9999.99,0.0,792.5,2618.3826496999995,0.6660377884,0.2614375782,1825.8826497000002,0.9274753666,1414181700.0
6543,0.790717,0.86,-9999.99,2014,10,24,18,16,-9999.99,0.0,933.75,2692.0816345,0.6447884940999999,0.2625891209,1758.3316344999998,0.907377615,1414181760.0
6544,0.772351,0.72,-9999.99,2014,10,24,18,23,-9999.99,0.0,1030.8333332999998,1551.6210734000001,0.46135475159999995,0.34132349009999996,520.78774007,0.8026782417,1414182180.0
6545,0.682107,1.0,2.55,2014,10,25,12,41,0.8490393412999999,4.3479084944999995,308.33333333,489.85606893,0.5498059082,0.3506335259,181.5227356,0.9004394340999999,1414248060.0
6546,0.685196,1.0,1.58,2014,10,25,12,42,-9999.99,0.0,370.83333333,532.32664235,0.6002604675,0.33598207469999997,161.49330902,0.9362425423,1414248120.0
6547,0.688272,1.0,1.73,2014,10,25,12,43,0.9464834569,5.124951444,415.0,547.31626384,0.6417308426,0.3005209446,132.31626384,0.9422517872,1414248180.0
6548,0.703457,1.0,0.0,2014,10,25,12,48,-9999.99,0.0,362.5,479.86298625,0.631175766,0.27164125440000003,117.36298625,0.9028170204000001,1414248480.0
6549,0.706455,1.0,0.0,2014,10,25,12,49,-9999.99,0.0,311.66666667,467.37163798,0.6045746803000001,0.2830290413,155.70497131,0.8876037216,1414248540.0
6550,0.70944,1.0,0.0,2014,10,25,12,50,7.910849135,0.091434641,331.66666667,504.84568787,0.6163653564,0.2571175957,173.1790212,0.8734829520999999,1414248600.0
6551,0.712411,1.0,0.48,2014,10,25,12,51,-9999.99,0.0,325.83333333,594.78340658,0.6064204597999999,0.2737501144,268.95007324,0.8801705742,1414248660.0
6552,0.982951,0.68,-9999.99,2014,10,25,16,10,-9999.99,0.0,822.5,1035.7281722999999,0.3687220383,0.47750188829999995,213.2281723,0.8462239265000001,1414260600.0
6553,0.9825229999999999,0.73,-9999.99,2014,10,25,16,11,0.8313171282999999,19.479152769000002,856.66666667,1039.4755859,0.4140910149,0.4628537369,182.80891927,0.8769447517,1414260660.0
6554,0.9820770000000001,0.64,-9999.99,2014,10,25,16,12,0.9911764706,28.566547399999997,935.0,1061.960022,0.39969505310000003,0.45286870960000003,126.96002197,0.8525637627,1414260720.0
6555,0.980108,0.61,-9999.99,2014,10,25,16,16,-9999.99,0.0,1893.3333333,2118.7285156,0.2849691105,0.39672578810000003,225.39518229,0.6816948986,1414260960.0
6556,0.979569,0.56,-9999.99,2014,10,25,16,17,-9999.99,0.0,1995.0,2118.7285156,0.2769206429,0.3809640312,123.72851563,0.6578846741,1414261020.0
6557,0.937841,1.0,10.64,2014,10,25,17,1,0.9745314753000001,27.605413816,941.66666667,1109.4271647,0.3673002625,0.2569996262,167.76049805,0.6242998886,1414263660.0
6558,0.883667,1.0,12.31,2014,10,26,14,1,0.9926012461,18.623619055,452.5,549.81453451,0.6239993286,0.3129893875,97.314534506,0.9369887161,1414339260.0
6559,0.8855620000000001,1.0,8.71,2014,10,26,14,2,0.9827853998999999,16.498790398,424.16666667,549.81453451,0.5748737717,0.34705144880000005,125.64786784,0.9219252204999999,1414339320.0
6560,0.9614149999999999,1.0,0.78,2014,10,26,14,55,-9999.99,0.0,1735.8333333,2508.4587401999997,0.4928908539,0.35709775920000003,772.6254069,0.8499886131000001,1414342500.0
6561,0.9642219999999999,1.0,16.54,2014,10,26,14,58,0.9916637720999999,27.957341735,532.5,719.6969401,0.5378552628000001,0.311279335,187.19694009999998,0.8491345978,1414342680.0
6562,0.9651219999999999,0.9,-9999.99,2014,10,26,14,59,0.9930611773,31.401061902,532.5,737.1848348,0.5026166534000001,0.3231175804,204.68483480000003,0.8257342339,1414342740.0
6563,0.9660030000000001,0.81,-9999.99,2014,10,26,15,0,0.9881021139,27.835327202,548.33333333,694.7142334,0.4311084366,0.3457714272,146.38090007,0.7768798637000001,1414342800.0
6564,0.966866,0.86,-9999.99,2014,10,26,15,1,0.8198915426000001,13.542419809,538.75,634.7557373,0.3834101486,0.37460924149999997,96.005737304,0.7580193901000001,1414342860.0
6565,0.972398,0.69,-9999.99,2014,10,26,15,8,-9999.99,0.0,860.0,1054.46521,0.45800699229999997,0.35683572770000005,194.46520996,0.81484272,1414343280.0
6566,0.973116,0.74,-9999.99,2014,10,26,15,9,-9999.99,0.0,667.5,1124.4167887,0.45447309490000004,0.3945955467,456.91678874,0.8490686417000001,1414343340.0
6567,0.973815,0.76,-9999.99,2014,10,26,15,10,-9999.99,0.0,677.5,1219.3510742,0.559396553,0.319220562,541.85107422,0.878617115,1414343400.0
6568,0.9744950000000001,0.7,-9999.99,2014,10,26,15,11,0.7455749685999999,18.602822629000002,910.0,1260.231867,0.6707305908,0.24091504100000002,350.23186701,0.9116456318,1414343460.0
6569,0.976427,0.78,-9999.99,2014,10,26,15,14,0.9966970387,30.261634955,691.66666667,1166.8873901,0.6662451935,0.2698430157,475.22072347,0.9360882092,1414343640.0
6570,0.977035,0.79,-9999.99,2014,10,26,15,15,0.9702970297,25.628130698000003,721.11111111,1189.3718262,0.5661615372,0.352513485,468.26071506,0.9186750221,1414343700.0
6571,0.9776239999999999,0.81,-9999.99,2014,10,26,15,16,-9999.99,0.0,1016.6666667000002,1159.3925781,0.5800191689,0.3513873291,142.72591146,0.931406498,1414343760.0
6572,0.978194,0.84,-9999.99,2014,10,26,15,17,0.5580681818,6.0852036512,782.5,1084.444458,0.6000164032,0.33850545880000005,301.94445801,0.938521862,1414343820.0
6573,0.9787459999999999,0.82,-9999.99,2014,10,26,15,18,0.489170371,2.6800902133,901.66666667,1144.4029541,0.6182978439,0.31785142899999996,242.73628743,0.9361492729,1414343880.0
6574,0.981231,0.74,-9999.99,2014,10,26,15,23,0.9979628790999999,38.713626355,634.16666667,1011.9945933,0.5761529732,0.3204846001,377.82792664,0.8966375731999999,1414344180.0
6575,0.981672,0.7,-9999.99,2014,10,26,15,24,0.9653885307,31.420070041,892.5,1124.4167887,0.4603100586,0.3842745972,231.91678874,0.8445846558,1414344240.0
6576,0.982095,0.69,-9999.99,2014,10,26,15,25,0.797196473,21.143360971,907.5,1129.4133301,0.4250024033,0.37573122020000005,221.91333008,0.8007336235,1414344300.0
6577,0.9825,0.68,-9999.99,2014,10,26,15,26,0.46898655520000004,7.2457431385,940.0,1069.454834,0.3822093582,0.36529161450000003,129.45483398,0.7475009728,1414344360.0
6578,0.984246,0.65,-9999.99,2014,10,26,15,31,-9999.99,0.0,826.36363636,1148.4910334,0.41276321409999994,0.3668413353,322.12739702,0.7796045494,1414344660.0
6579,0.9845389999999999,0.7,-9999.99,2014,10,26,15,32,0.9547042254000001,25.45051974,757.0,1213.3552246,0.46840623859999997,0.35319143299999994,456.35522461,0.8215976715000001,1414344720.0
6580,0.984815,0.66,-9999.99,2014,10,26,15,33,0.9929038071999999,27.369735176,706.66666667,1072.7858344,0.4686774635,0.37526260380000004,366.11916775,0.8439400673,1414344780.0
6581,0.985309,0.85,-9999.99,2014,10,26,15,35,-9999.99,0.0,830.0,1099.434082,0.4706286621,0.4199866486,269.43408203,0.8906153106999999,1414344900.0
6582,0.9855290000000001,0.89,-9999.99,2014,10,26,15,36,-9999.99,0.0,790.0,904.56896973,0.4654580879,0.40744655609999997,114.56896973,0.872904644,1414344960.0
6583,0.9857299999999999,0.88,-9999.99,2014,10,26,15,37,0.5909551131,6.315266061900001,727.5,994.50669352,0.4759644127,0.39708095549999994,267.00669352,0.8730453681999999,1414345020.0
6584,0.9860760000000001,0.77,-9999.99,2014,10,26,15,39,0.749690768,14.774173706,875.0,1114.4237061,0.6400588989,0.2928205395,239.42370605,0.9328794384,1414345140.0
6585,0.9862219999999999,0.78,-9999.99,2014,10,26,15,40,0.9897695334000001,22.348129599,765.0,1104.4306234,0.6274195861999999,0.32112414359999997,339.43062337,0.9485437298,1414345200.0
6586,0.986349,0.95,4.71,2014,10,26,15,41,0.710881295,8.4438686222,840.0,1129.4133301,0.5840692902,0.3656733704,289.41333008,0.9497426605,1414345260.0
6587,0.986618,0.9,-9999.99,2014,10,26,15,44,-9999.99,0.0,890.0,1123.4174805,0.5823155594,0.35623483659999994,233.41748047,0.9385503959999999,1414345440.0
6588,0.9867049999999999,0.88,-9999.99,2014,10,26,15,46,-9999.99,0.0,1081.6666667000002,1444.1954346,0.6308531189,0.2996879196,362.52876789999993,0.9305410384999999,1414345560.0
6589,0.986656,0.99,3.15,2014,10,26,15,50,0.7285393258,8.0800442749,752.5,1579.1020508,0.5664275742,0.3417734146,826.60205078,0.9082009888,1414345800.0
6590,0.9865200000000001,1.0,6.58,2014,10,26,15,52,0.9240278714,12.86237118,1006.3636364,2170.5108532,0.6060262679999999,0.305127039,1164.1472168,0.9111533070000001,1414345920.0
6591,0.9823709999999999,0.66,-9999.99,2014,10,26,16,9,-9999.99,0.0,610.0,1629.0674642000001,0.3819517326,0.44843128200000004,1019.0674642000001,0.8303830147,1414346940.0
6592,0.9742780000000001,0.94,1.11,2014,10,26,16,24,-9999.99,0.0,755.0,979.51702881,0.48188407899999997,0.39018415450000005,224.51702881,0.8720682335,1414347840.0
6593,0.9194319999999999,1.0,14.79,2014,10,26,17,13,0.9874322326,22.397467226,837.5,1009.4962921,0.6578278351,0.25710199359999997,171.99629211,0.9149298285999999,1414350780.0
6594,0.7023020000000001,0.74,-9999.99,2014,10,26,18,47,0.5174218224,1.1784472901,761.66666667,949.5378417999999,0.2491570377,0.2559447002,187.87117513,0.505101738,1414356420.0
6595,0.26176,1.0,10.09,2014,10,26,20,48,0.9964887640000001,7.4968337561,994.16666667,1196.8666382000001,0.2400887012,0.3380397224,202.69997152,0.5781284237,1414363680.0
6596,0.257648,1.0,11.06,2014,10,26,20,49,0.9978432782,8.041966591,990.0,1379.2403970999999,0.2300747681,0.3333809853,389.24039714,0.5634557533,1414363740.0
6597,0.806657,0.66,-9999.99,2014,10,27,13,26,0.9277566540000001,19.958406172,626.66666667,769.66235352,0.40276668549999994,0.425195961,142.99568685,0.8279626465000001,1414423560.0
6598,0.809105,0.65,-9999.99,2014,10,27,13,27,0.9025491623999999,19.771223024,555.0,742.68103027,0.41698354719999997,0.405542984,187.68103027,0.8225265312000001,1414423620.0
6599,0.9500649999999999,0.82,-9999.99,2014,10,27,14,45,-9999.99,0.0,828.33333333,1064.4582926,0.2970667648,0.5738464356,236.12495931,0.8709132004000001,1414428300.0
6600,0.9511959999999999,0.84,-9999.99,2014,10,27,14,46,-9999.99,0.0,814.16666667,1019.4893799,0.32021492,0.552950325,205.32271322,0.8731652451,1414428360.0
6601,0.952308,0.85,-9999.99,2014,10,27,14,47,0.5061087153,3.9901901491000005,756.66666667,1031.9807536,0.37318019869999997,0.5181950569,275.31408691,0.8913752556,1414428420.0
6602,0.9534030000000001,0.8,-9999.99,2014,10,27,14,48,0.8138797557999999,15.956914487999999,808.33333333,1111.9254354,0.4518585968,0.4692695618,303.59210205,0.9211281586,1414428480.0
6603,0.9544799999999999,0.61,-9999.99,2014,10,27,14,49,0.9908536585,29.04615963,742.5,1106.928894,0.4631520653,0.4684353065,364.42889404,0.9315873718000001,1414428540.0
6604,0.9555389999999999,0.62,-9999.99,2014,10,27,14,50,0.9868867814,28.478062971,741.66666667,1021.9876556,0.3940356636,0.4965029526,280.32098897,0.8905386162000001,1414428600.0
6605,0.9565790000000001,0.76,-9999.99,2014,10,27,14,51,0.6472582720000001,11.673050372,780.0,952.53574219,0.3511577797,0.5159516525,172.53574219,0.8671094322,1414428660.0
6606,0.9595940000000001,0.78,-9999.99,2014,10,27,14,54,0.6052631579,9.184098198300001,1027.7777778,1305.9577907999999,0.4632206345,0.47366329189999995,278.18001302,0.9368839264,1414428840.0
6607,0.960563,0.69,-9999.99,2014,10,27,14,55,0.9947668334,25.253486596,1114.1666667000002,1304.292277,0.4181733894,0.5110537529,190.12561035,0.9292271423,1414428900.0
6608,0.961514,0.8,-9999.99,2014,10,27,14,56,0.8335849495000001,17.075980645,1025.5555556,1242.6682670999999,0.410807209,0.5141267586,217.11271159,0.9249339676,1414428960.0
6609,0.9624459999999999,0.72,-9999.99,2014,10,27,14,57,0.9126551444,22.379245855,847.5,1201.8631795,0.42094823840000006,0.5094872856,354.36317952,0.9304355240000001,1414429020.0
6610,0.963361,0.67,-9999.99,2014,10,27,14,58,0.9733549583,25.648635634,865.83333333,1194.3683675,0.3987244225,0.5193894768,328.53503418,0.9181138992,1414429080.0
