SAT,WL(um),PW(cm),PHASE,COD,VZA(deg),SZA(deg),Reff(um),Topdown(W/m2),L30(W/m2/sr),L150(W/m2/sr),R30,R150
GOES13,3.9,6,water,50,30,0,38.0,3244.605,22.83692551,22.83692551,0.022111880309866,0.022111880309866
GOES13,3.9,6,water,50,30,0,39.0,3244.605,21.85925102,21.85925102,0.021165245821112,0.021165245821112
GOES13,3.9,6,water,50,30,0,40.0,3244.605,20.94060516,20.94060516,0.020275765873621,0.020275765873621
GOES13,3.9,6,water,50,30,0,41.0,3244.605,20.07703781,20.07703781,0.019439615759003,0.019439615759003
GOES13,3.9,6,water,50,30,0,42.0,3244.605,19.2645607,19.2645607,0.018652933830083,0.018652933830083
GOES13,3.9,6,water,50,30,0,43.0,3244.605,18.50004196,18.50004196,0.017912687650003,0.017912687650003
GOES13,3.9,6,water,50,30,0,44.0,3244.605,17.78006744,17.78006744,0.017215571463964,0.017215571463964
GOES13,3.9,6,water,50,30,0,45.0,3244.605,17.10188866,17.10188866,0.016558924052933,0.016558924052933
GOES13,3.9,6,water,50,30,0,46.0,3244.605,16.4624424,16.4624424,0.015939779450499,0.015939779450499
GOES13,3.9,6,water,50,30,0,47.0,3244.605,15.8594656,15.8594656,0.015355946446122,0.015355946446122
GOES13,3.9,6,water,50,30,0,48.0,3244.605,15.29035378,15.29035378,0.014804903248943,0.014804903248943
GOES13,3.9,6,water,50,30,0,49.0,3244.605,14.75315857,14.75315857,0.01428476334739,0.01428476334739
GOES13,3.9,6,water,50,30,0,50.0,3244.605,14.24565411,14.24565411,0.013793371549867,0.013793371549867
GOES13,3.9,6,water,50,30,0,51.0,3244.605,13.76591969,13.76591969,0.013328868126632,0.013328868126632
GOES13,3.9,6,water,50,30,0,52.0,3244.605,13.31229115,13.31229115,0.012889641752783,0.012889641752783
GOES13,3.9,6,water,50,30,0,53.0,3244.605,12.88301563,12.88301563,0.012473995219539,0.012473995219539
GOES13,3.9,6,water,50,30,0,54.0,3244.605,12.47671604,12.47671604,0.012080595157867,0.012080595157867
GOES13,3.9,6,water,50,30,0,55.0,3244.605,12.09168053,12.09168053,0.011707784066967,0.011707784066967
GOES13,3.9,6,water,50,30,0,56.0,3244.605,11.72677231,11.72677231,0.01135446124857,0.01135446124857
GOES13,3.9,6,water,50,30,0,57.0,3244.605,11.38058281,11.38058281,0.011019262853095,0.011019262853095
GOES13,3.9,6,water,50,30,0,58.0,3244.605,11.05220985,11.05220985,0.010701315343684,0.010701315343684
GOES13,3.9,6,water,50,30,0,59.0,3244.605,10.74019527,10.74019527,0.01039920685518,0.01039920685518
GOES13,3.9,6,water,50,30,5,2.0,3232.259,334.9655762,329.6994019,0.325569638260855,0.320451182563646
GOES13,3.9,6,water,50,30,5,2.5,3232.259,317.6151428,313.2119141,0.308705892470051,0.304426176353243
GOES13,3.9,6,water,50,30,5,3.0,3232.259,300.6306152,298.4351501,0.292197788653849,0.290063907356164
GOES13,3.9,6,water,50,30,5,3.5,3232.259,284.3982239,285.0778809,0.276420723369701,0.277081315679339
GOES13,3.9,6,water,50,30,5,4.0,3232.259,269.0175171,272.3487854,0.26147145244497,0.264709277142315
GOES13,3.9,6,water,50,30,5,4.5,3232.259,254.4948425,259.7939453,0.247356145523763,0.252506606061454
GOES13,3.9,6,water,50,30,5,5.0,3232.259,240.7582092,247.3324738,0.234004831083819,0.240394684548568
GOES13,3.9,6,water,50,30,5,5.5,3232.259,227.7108917,235.0706482,0.221323496819748,0.228476808776682
GOES13,3.9,6,water,50,30,5,6.0,3232.259,215.2707367,223.1388092,0.209232293869267,0.216879663329422
GOES13,3.9,6,water,50,30,5,6.5,3232.259,203.385437,211.6161804,0.197680382273311,0.205680249548496
GOES13,3.9,6,water,50,30,5,7.0,3232.259,192.0308838,200.5296478,0.18664432949477,0.194904699269282
GOES13,3.9,6,water,50,30,5,7.5,3232.259,181.2042694,189.8796997,0.176121406590915,0.18455348709474
GOES13,3.9,6,water,50,30,5,8.0,3232.259,170.9158936,179.6631622,0.166121624447637,0.17462352815422
GOES13,3.9,6,water,50,30,5,8.5,3232.259,161.1816864,169.8844604,0.156660466221133,0.16511912342164
GOES13,3.9,6,water,50,30,5,9.0,3232.259,152.0173645,160.5561676,0.147753207750766,0.156052493510171
GOES13,3.9,6,water,50,30,5,9.5,3232.259,143.433548,151.6941223,0.139410171237861,0.147439032642629
GOES13,3.9,6,water,50,30,5,10.0,3232.259,135.4339752,143.3135834,0.131634990121393,0.139293571699876
GOES13,3.9,6,water,50,30,5,10.5,3232.259,128.0127869,135.4251099,0.124421969554604,0.131626373497121
GOES13,3.9,6,water,50,30,5,11.0,3232.259,121.1559906,128.0314941,0.117757509533535,0.12444015200907
GOES13,3.9,6,water,50,30,5,11.5,3232.259,114.8418198,121.1286469,0.111620454118486,0.117730932836853
GOES13,3.9,6,water,50,30,5,12.0,3232.259,109.0416412,114.7039261,0.105982973186646,0.111486428399972
GOES13,3.9,6,water,50,30,5,12.5,3232.259,103.722847,108.739357,0.10081337360175,0.105689168197003
GOES13,3.9,6,water,50,30,5,13.0,3232.259,98.84952545,103.2112732,0.096076750954845,0.100316149681312
GOES13,3.9,6,water,50,30,5,13.5,3232.259,94.38472748,98.09287262,0.091737192614281,0.095341322583528
GOES13,3.9,6,water,50,30,5,14.0,3232.259,90.29122925,93.35501862,0.087758518885829,0.090736367559756
GOES13,3.9,6,water,50,30,5,14.5,3232.259,86.53334045,88.96842957,0.084106040589045,0.08647282434314
GOES13,3.9,6,water,50,30,5,15.0,3232.259,83.07661438,84.90327454,0.08074627726965,0.082521698774938
GOES13,3.9,6,water,50,30,5,15.5,3232.259,79.88991547,81.13141632,0.077648966724654,0.078855642906787
GOES13,3.9,6,water,50,30,5,16.0,3232.259,76.94423676,77.62644958,0.074785915652579,0.075448992090296
GOES13,3.9,6,water,50,30,5,16.5,3232.259,74.21308136,74.36308289,0.072131370413336,0.072277164331668
GOES13,3.9,6,water,50,30,5,17.0,3232.259,71.67333221,71.31886292,0.069662862391051,0.069318336127102
GOES13,3.9,6,water,50,30,5,17.5,3232.259,69.30432129,68.47332001,0.06736030331316,0.066552611999942
GOES13,3.9,6,water,50,30,5,18.0,3232.259,67.08750916,65.80776978,0.065205673779451,0.06396183167561
GOES13,3.9,6,water,50,30,5,18.5,3232.259,65.00714111,63.30599213,0.063183661006761,0.061530230035347
GOES13,3.9,6,water,50,30,5,19.0,3232.259,63.04915619,60.95312881,0.061280598461181,0.059243365609875
GOES13,3.9,6,water,50,30,5,19.5,3232.259,61.20139313,58.73619843,0.05948466600191,0.057088621143133
GOES13,3.9,6,water,50,30,5,20.0,3232.259,59.45344162,56.64406967,0.057785745332915,0.055055177553748
GOES13,3.9,6,water,50,30,5,20.5,3232.259,57.79574203,54.66622162,0.056174544976197,0.053132809048069
GOES13,3.9,6,water,50,30,5,21.0,3232.259,56.22052765,52.79386902,0.054643516081534,0.051312976796666
GOES13,3.9,6,water,50,30,5,21.5,3232.259,54.72058105,51.0186615,0.053185643671143,0.049587564661243
GOES13,3.9,6,water,50,30,5,22.0,3232.259,53.2897644,49.33372879,0.05179496208397,0.047949895086024
GOES13,3.9,6,water,50,30,5,22.5,3232.259,51.92289734,47.73275375,0.050466436271487,0.04639382812968
GOES13,3.9,6,water,50,30,5,23.0,3232.259,50.6149025,46.2097702,0.04919513128625,0.044913564966295
GOES13,3.9,6,water,50,30,5,23.5,3232.259,49.36185074,44.75994492,0.047977228202437,0.043504407949906
GOES13,3.9,6,water,50,30,5,24.0,3232.259,48.15987396,43.37837219,0.046808967422025,0.042161588968207
GOES13,3.9,6,water,50,30,5,24.5,3232.259,47.00543594,42.06097031,0.045686911917606,0.040881140814754
GOES13,3.9,6,water,50,30,5,25.0,3232.259,45.89558029,40.80349731,0.044608188227275,0.039658940508749
GOES13,3.9,6,water,50,30,5,25.5,3232.259,44.82783508,39.60300064,0.043570393759802,0.038492118320573
GOES13,3.9,6,water,50,30,5,26.0,3232.259,43.79940033,38.45573425,0.042570807075908,0.037377033278646
GOES13,3.9,6,water,50,30,5,26.5,3232.259,42.80823898,37.35889435,0.04160744825606,0.036310960240562
GOES13,3.9,6,water,50,30,5,27.0,3232.259,41.8521843,36.30966568,0.040678211348028,0.035291162915654
GOES13,3.9,6,water,50,30,5,27.5,3232.259,40.92935181,35.30547333,0.03978126473234,0.034315138621329
GOES13,3.9,6,water,50,30,5,28.0,3232.259,40.03793335,34.34373856,0.038914850968712,0.033380380952425
GOES13,3.9,6,water,50,30,5,28.5,3232.259,39.1764679,33.42230988,0.038077550019425,0.032484798769223
GOES13,3.9,6,water,50,30,5,29.0,3232.259,38.34326935,32.5389595,0.037267723070637,0.031626226772253
GOES13,3.9,6,water,50,30,5,29.5,3232.259,37.53708267,31.69189644,0.036484150296516,0.030802924219325
GOES13,3.9,6,water,50,30,5,30.0,3232.259,36.75661469,30.8791523,0.035725574801071,0.030012977924962
GOES13,3.9,6,water,50,30,5,31.0,3232.259,35.2679863,29.34956169,0.034278703119702,0.028526293032639
GOES13,3.9,6,water,50,30,5,32.0,3232.259,33.86859512,27.9374218,0.032918565503692,0.027153764313788
GOES13,3.9,6,water,50,30,5,33.0,3232.259,32.55078506,26.63122749,0.031637720619875,0.025884209352859
GOES13,3.9,6,water,50,30,5,34.0,3232.259,31.3077507,25.42079735,0.0304295539434,0.02470773233307
GOES13,3.9,6,water,50,30,5,35.0,3232.259,30.13337898,24.29709625,0.029288123888403,0.023615551563957
GOES13,3.9,6,water,50,30,5,36.0,3232.259,29.02231026,23.25180817,0.028208221155242,0.022599584293694
GOES13,3.9,6,water,50,30,5,37.0,3232.259,27.96971321,22.27771759,0.027185149934937,0.021652817400924
GOES13,3.9,6,water,50,30,5,38.0,3232.259,26.97134781,21.36846161,0.026214789141994,0.020769066467907
GOES13,3.9,6,water,50,30,5,39.0,3232.259,26.02337456,20.51818848,0.025293406976146,0.019942643888915
GOES13,3.9,6,water,50,30,5,40.0,3232.259,25.12205124,19.72145271,0.024417366188381,0.019168256922436
GOES13,3.9,6,water,50,30,5,41.0,3232.259,24.26438522,18.97395325,0.023583758093341,0.018441725164894
GOES13,3.9,6,water,50,30,5,42.0,3232.259,23.44734001,18.27123642,0.022789631375963,0.017758719864056
GOES13,3.9,6,water,50,30,5,43.0,3232.259,22.66857338,17.60964394,0.022032709506871,0.017115685356352
GOES13,3.9,6,water,50,30,5,44.0,3232.259,21.9254303,16.9860611,0.021310411930874,0.016509594300824
GOES13,3.9,6,water,50,30,5,45.0,3232.259,21.21593475,16.39724731,0.020620818056239,0.015937297007508
GOES13,3.9,6,water,50,30,5,46.0,3232.259,20.53794861,15.84044743,0.019961849738211,0.015396115619344
GOES13,3.9,6,water,50,30,5,47.0,3232.259,19.88970184,15.31356716,0.019331786587225,0.014884014582405
GOES13,3.9,6,water,50,30,5,48.0,3232.259,19.26942635,14.81400394,0.018728910109013,0.014398464339694
GOES13,3.9,6,water,50,30,5,49.0,3232.259,18.67574883,14.34005737,0.018151885515553,0.013937812188209
GOES13,3.9,6,water,50,30,5,50.0,3232.259,18.10700035,13.8899765,0.017599090691095,0.013500356292901
GOES13,3.9,6,water,50,30,5,51.0,3232.259,17.56199837,13.46182919,0.017069376266428,0.013084218711182
GOES13,3.9,6,water,50,30,5,52.0,3232.259,17.03954124,13.05456734,0.016561574298385,0.012688380742737
GOES13,3.9,6,water,50,30,5,53.0,3232.259,16.53834724,12.66654205,0.0160744390198,0.012311239739967
GOES13,3.9,6,water,50,30,5,54.0,3232.259,16.05747032,12.29684067,0.01560705091781,0.011951908653124
GOES13,3.9,6,water,50,30,5,55.0,3232.259,15.59581375,11.9440527,0.015158344026192,0.011609016547377
GOES13,3.9,6,water,50,30,5,56.0,3232.259,15.15252304,11.60721874,0.014727487823783,0.011281630934339
GOES13,3.9,6,water,50,30,5,57.0,3232.259,14.72664738,11.28552055,0.014313558171241,0.010968956526014
GOES13,3.9,6,water,50,30,5,58.0,3232.259,14.31746769,10.97805977,0.013915856159087,0.010670120161813
GOES13,3.9,6,water,50,30,5,59.0,3232.259,13.92421913,10.68406773,0.013533638401435,0.010384374733282
GOES13,3.9,6,water,50,30,10,2.0,3195.312,335.2115479,324.6899414,0.329575996422604,0.319231278384314
GOES13,3.9,6,water,50,30,10,2.5,3195.312,317.2602234,308.3592834,0.311926468247763,0.303175170185463
GOES13,3.9,6,water,50,30,10,3.0,3195.312,299.3005676,294.1441956,0.294268748838115,0.289199065378604
GOES13,3.9,6,water,50,30,10,3.5,3195.312,282.1740112,282.0920105,0.27743012282365,0.277349500713287
GOES13,3.9,6,water,50,30,10,4.0,3195.312,266.0756531,271.2434082,0.261602409116251,0.266683284303936
GOES13,3.9,6,water,50,30,10,4.5,3195.312,250.9228516,260.6487122,0.246704355381998,0.256266705540855
GOES13,3.9,6,water,50,30,10,5.0,3195.312,236.5666809,249.7501068,0.232589539550304,0.245551326679882
GOES13,3.9,6,water,50,30,10,5.5,3195.312,222.8887634,238.4104156,0.219141574176529,0.234402277520395
GOES13,3.9,6,water,50,30,10,6.0,3195.312,209.8227997,226.771698,0.206295274481228,0.222959229170386
GOES13,3.9,6,water,50,30,10,6.5,3195.312,197.3432312,215.0831909,0.194025511553674,0.211467228377727
GOES13,3.9,6,water,50,30,10,7.0,3195.312,185.4508362,203.576889,0.182333050609144,0.20015436956487
GOES13,3.9,6,water,50,30,10,7.5,3195.312,174.1595612,192.4153442,0.171231603680123,0.189180471821428
GOES13,3.9,6,water,50,30,10,8.0,3195.312,163.4880676,181.6928558,0.160739518432551,0.17863824909462
GOES13,3.9,6,water,50,30,10,8.5,3195.312,153.4531097,171.4563904,0.150873267494388,0.16857387838548
GOES13,3.9,6,water,50,30,10,9.0,3195.312,144.0655975,161.7275085,0.141643577447531,0.159008557720492
GOES13,3.9,6,water,50,30,10,9.5,3195.312,135.3278961,152.5152283,0.133052773630094,0.149951153686354
GOES13,3.9,6,water,50,30,10,10.0,3195.312,127.2337036,143.824173,0.12509466008915,0.141406211758172
GOES13,3.9,6,water,50,30,10,10.5,3195.312,119.7665024,135.6544189,0.117752996917354,0.133373806953197
GOES13,3.9,6,water,50,30,10,11.0,3195.312,112.9023514,128.0026093,0.11100424551069,0.125850639004017
GOES13,3.9,6,water,50,30,10,11.5,3195.312,106.6102753,120.860878,0.104817951323584,0.1188289739566
GOES13,3.9,6,water,50,30,10,12.0,3195.312,100.8539047,114.2157059,0.099158356395671,0.112295519993044
GOES13,3.9,6,water,50,30,10,12.5,3195.312,95.59423065,108.0496292,0.093987107592501,0.106233106913447
GOES13,3.9,6,water,50,30,10,13.0,3195.312,90.79017639,102.3399963,0.08926381873349,0.100619463934817
GOES13,3.9,6,water,50,30,10,13.5,3195.312,86.40097046,97.06137085,0.084948403805376,0.095429582341166
GOES13,3.9,6,water,50,30,10,14.0,3195.312,82.38674164,92.18570709,0.081001661900129,0.090635887875714
GOES13,3.9,6,water,50,30,10,14.5,3195.312,78.70959473,87.68415833,0.077386334909016,0.086210018816858
GOES13,3.9,6,water,50,30,10,15.0,3195.312,75.33403015,83.52701569,0.074067520068323,0.082122765748066
GOES13,3.9,6,water,50,30,10,15.5,3195.312,72.2279892,79.68591309,0.071013697646516,0.078346239477753
GOES13,3.9,6,water,50,30,10,16.0,3195.312,69.36212158,76.13336945,0.068196010778644,0.074853420935783
GOES13,3.9,6,water,50,30,10,16.5,3195.312,66.70990753,72.84277344,0.06558838555293,0.071618146179844
GOES13,3.9,6,water,50,30,10,17.0,3195.312,64.24815369,69.78992462,0.063168018534407,0.068616621625925
GOES13,3.9,6,water,50,30,10,17.5,3195.312,61.95646667,66.95272827,0.060914859185223,0.065827124008806
GOES13,3.9,6,water,50,30,10,18.0,3195.312,59.81651688,64.31031799,0.058810886071075,0.063229137732844
GOES13,3.9,6,water,50,30,10,18.5,3195.312,57.81270599,61.84458923,0.05684076309992,0.060804862620378
GOES13,3.9,6,water,50,30,10,19.0,3195.312,55.93134689,59.53892899,0.054991033268428,0.058537964967924
GOES13,3.9,6,water,50,30,10,19.5,3195.312,54.16036224,57.37811661,0.053249822279936,0.056413480004079
GOES13,3.9,6,water,50,30,10,20.0,3195.312,52.4895401,55.34943008,0.051607089876816,0.054418899600324
GOES13,3.9,6,water,50,30,10,20.5,3195.312,50.9096756,53.44035339,0.050053785940653,0.052541918164882
GOES13,3.9,6,water,50,30,10,21.0,3195.312,49.41297913,51.64075089,0.048582251819789,0.050772570447545
GOES13,3.9,6,water,50,30,10,21.5,3195.312,47.99233246,49.94086075,0.047185488955374,0.049101258733467
GOES13,3.9,6,water,50,30,10,22.0,3195.312,46.64170074,48.33248901,0.045857563954856,0.047519926818891
GOES13,3.9,6,water,50,30,10,22.5,3195.312,45.35587692,46.80822372,0.044593357308768,0.046021287362968
GOES13,3.9,6,water,50,30,10,23.0,3195.312,44.12975693,45.36109543,0.043387850756355,0.044598488085568
GOES13,3.9,6,water,50,30,10,23.5,3195.312,42.95950699,43.98557663,0.04223727497084,0.043246094404778
GOES13,3.9,6,water,50,30,10,24.0,3195.312,41.8411293,42.67586136,0.041137699362936,0.041958397969961
GOES13,3.9,6,water,50,30,10,24.5,3195.312,40.77113342,41.42750931,0.04008569217366,0.040731033121279
GOES13,3.9,6,water,50,30,10,25.0,3195.312,39.74637604,40.23556519,0.039078162938105,0.039559127876695
GOES13,3.9,6,water,50,30,10,25.5,3195.312,38.76431656,39.09712982,0.038112613768648,0.038439831797007
GOES13,3.9,6,water,50,30,10,26.0,3195.312,37.82228088,38.00778198,0.037186415522058,0.037368797991436
GOES13,3.9,6,water,50,30,10,26.5,3195.312,36.91797256,36.96484756,0.036297310365913,0.036343397306918
GOES13,3.9,6,water,50,30,10,27.0,3195.312,36.04912567,35.96522141,0.035443070464858,0.035360576797003
GOES13,3.9,6,water,50,30,10,27.5,3195.312,35.21391678,35.00619507,0.034621903044263,0.034417673536119
GOES13,3.9,6,water,50,30,10,28.0,3195.312,34.41026688,34.08538055,0.033831764046288,0.033512339680974
GOES13,3.9,6,water,50,30,10,28.5,3195.312,33.63684845,33.200634,0.0330713482691,0.032642467423815
GOES13,3.9,6,water,50,30,10,29.0,3195.312,32.89188004,32.34978867,0.032338904212303,0.031805926441879
GOES13,3.9,6,water,50,30,10,29.5,3195.312,32.17376709,31.53118706,0.03163286412352,0.031001087100935
GOES13,3.9,6,water,50,30,10,30.0,3195.312,31.48154068,30.7430706,0.030952275372163,0.030226220395928
GOES13,3.9,6,water,50,30,10,31.0,3195.312,30.16873169,29.25152016,0.029661537228736,0.028759745790392
GOES13,3.9,6,water,50,30,10,32.0,3195.312,28.94413948,27.86404419,0.0284575327714,0.02739559596265
GOES13,3.9,6,water,50,30,10,33.0,3195.312,27.79960632,26.57069016,0.027332241417302,0.02612398570389
GOES13,3.9,6,water,50,30,10,34.0,3195.312,26.72788811,25.36317253,0.026278540853709,0.024936768769991
GOES13,3.9,6,water,50,30,10,35.0,3195.312,25.72263718,24.23392868,0.025290190127175,0.023826509683157
GOES13,3.9,6,water,50,30,10,36.0,3195.312,24.77801323,23.17626572,0.024361447124387,0.022786628073752
GOES13,3.9,6,water,50,30,10,37.0,3195.312,23.88910675,22.18451881,0.023487484873659,0.021811554338644
GOES13,3.9,6,water,50,30,10,38.0,3195.312,23.05126381,21.25358391,0.022663727686516,0.020896270246571
GOES13,3.9,6,water,50,30,10,39.0,3195.312,22.26052475,20.37861824,0.021886282472464,0.020036014433988
GOES13,3.9,6,water,50,30,10,40.0,3195.312,21.51295662,19.55558395,0.021151282401965,0.019226816934928
GOES13,3.9,6,water,50,30,10,41.0,3195.312,20.80550957,18.78065681,0.020455728898869,0.018464917812059
GOES13,3.9,6,water,50,30,10,42.0,3195.312,20.13495636,18.05031204,0.019796448979294,0.01774685154372
GOES13,3.9,6,water,50,30,10,43.0,3195.312,19.49887276,17.36158943,0.019171059169214,0.017069707686739
GOES13,3.9,6,water,50,30,10,44.0,3195.312,18.89454842,16.71156693,0.018576894684829,0.016430613316403
GOES13,3.9,6,water,50,30,10,45.0,3195.312,18.3200264,16.0974865,0.018012031486068,0.015826856760673
GOES13,3.9,6,water,50,30,10,46.0,3195.312,17.77309036,15.51711559,0.017474290493875,0.015256243003014
GOES13,3.9,6,water,50,30,10,47.0,3195.312,17.25199318,14.96824455,0.016961953960699,0.014716599541896
GOES13,3.9,6,water,50,30,10,48.0,3195.312,16.75496292,14.44854641,0.016473279736264,0.014205638528165
GOES13,3.9,6,water,50,30,10,49.0,3195.312,16.28056145,13.95645142,0.016006853868304,0.01372181660234
GOES13,3.9,6,water,50,30,10,50.0,3195.312,15.82736492,13.49002457,0.015561276444478,0.013263231285664
GOES13,3.9,6,water,50,30,10,51.0,3195.312,15.39398861,13.04772758,0.015135186024595,0.012828370159587
GOES13,3.9,6,water,50,30,10,52.0,3195.312,14.97948837,12.62807274,0.014727654331635,0.012415770525376
GOES13,3.9,6,water,50,30,10,53.0,3195.312,14.58243179,12.22948265,0.014337273037168,0.012023881502164
GOES13,3.9,6,water,50,30,10,54.0,3195.312,14.2020607,11.85093117,0.01396329671749,0.01165169420134
GOES13,3.9,6,water,50,30,10,55.0,3195.312,13.83735371,11.49113846,0.013604721154134,0.011297950299476
GOES13,3.9,6,water,50,30,10,56.0,3195.312,13.4874773,11.14874935,0.013260726840177,0.010961317409591
GOES13,3.9,6,water,50,30,10,57.0,3195.312,13.15141392,10.82310295,0.012930313332592,0.010641145752517
GOES13,3.9,6,water,50,30,10,58.0,3195.312,12.8288393,10.51295567,0.012613161812982,0.010336212645397
GOES13,3.9,6,water,50,30,10,59.0,3195.312,12.51868057,10.21738625,0.012308217448359,0.010045612316384
GOES13,3.9,6,water,50,30,15,2.0,3134.048,333.7805786,317.9360657,0.334584094959844,0.318701439261416
GOES13,3.9,6,water,50,30,15,2.5,3134.048,315.3430176,301.8165894,0.316102148867215,0.302543158238344
GOES13,3.9,6,water,50,30,15,3.0,3134.048,296.7364197,287.710968,0.297450758948828,0.288403580106625
GOES13,3.9,6,water,50,30,15,3.5,3134.048,279.0352783,276.190155,0.279707005253163,0.27685503283352
GOES13,3.9,6,water,50,30,15,4.0,3134.048,262.3894653,266.6386719,0.263021120469704,0.267280556265883
GOES13,3.9,6,water,50,30,15,4.5,3134.048,246.6591797,258.0523987,0.247252967052835,0.258673613166469
GOES13,3.9,6,water,50,30,15,5.0,3134.048,231.6891937,249.4866028,0.232246943519711,0.250087196662449
GOES13,3.9,6,water,50,30,15,5.5,3134.048,217.3841095,240.3110046,0.217907422417385,0.240889509869709
GOES13,3.9,6,water,50,30,15,6.0,3134.048,203.7055817,230.2921753,0.204195966036243,0.230846562050643
GOES13,3.9,6,water,50,30,15,6.5,3134.048,190.6535797,219.5294342,0.191112543702622,0.220057911598496
GOES13,3.9,6,water,50,30,15,7.0,3134.048,178.2483521,208.3108826,0.178677452761364,0.20881235336503
GOES13,3.9,6,water,50,30,15,7.5,3134.048,166.5170593,196.9703674,0.166917918996217,0.197444537926261
GOES13,3.9,6,water,50,30,15,8.0,3134.048,155.4850159,185.7956238,0.155859317947502,0.18624289315263
GOES13,3.9,6,water,50,30,15,8.5,3134.048,145.1696014,174.9932861,0.14551907095322,0.175414550778832
GOES13,3.9,6,water,50,30,15,9.0,3134.048,135.5779114,164.693512,0.135904290694746,0.165089981835984
GOES13,3.9,6,water,50,30,15,9.5,3134.048,126.7047424,154.967392,0.127009761145594,0.155340447961604
GOES13,3.9,6,water,50,30,15,10.0,3134.048,118.5343628,145.8470001,0.118819712834783,0.146198100368045
GOES13,3.9,6,water,50,30,15,10.5,3134.048,111.0398865,137.3401184,0.111307194938892,0.137670739889304
GOES13,3.9,6,water,50,30,15,11.0,3134.048,104.186882,129.4378052,0.104437693070312,0.129749403299856
GOES13,3.9,6,water,50,30,15,11.5,3134.048,97.93476105,122.1217804,0.098170521270176,0.122415766493668
GOES13,3.9,6,water,50,30,15,12.0,3134.048,92.23852539,115.3659058,0.092460572953311,0.115643628347751
GOES13,3.9,6,water,50,30,15,12.5,3134.048,87.05194855,109.1404877,0.087261510367856,0.109403223679895
GOES13,3.9,6,water,50,30,15,13.0,3134.048,82.32809448,103.4114761,0.082526284473759,0.103660420520884
GOES13,3.9,6,water,50,30,15,13.5,3134.048,78.02165985,98.14335632,0.07820948288145,0.098379618695552
GOES13,3.9,6,water,50,30,15,14.0,3134.048,74.08942413,93.29958344,0.074267781015322,0.093524185308614
GOES13,3.9,6,water,50,30,15,14.5,3134.048,70.49127197,88.84410858,0.070660966954926,0.089057984698914
GOES13,3.9,6,water,50,30,15,15.0,3134.048,67.19013214,84.7423172,0.067351880227984,0.084946318998208
GOES13,3.9,6,water,50,30,15,15.5,3134.048,64.15312195,80.95900726,0.064307558985367,0.081153901423954
GOES13,3.9,6,water,50,30,15,16.0,3134.048,61.35063553,77.46398926,0.061498326086299,0.077650469800391
GOES13,3.9,6,water,50,30,15,16.5,3134.048,58.75624084,74.22759247,0.058897685860426,0.074406281970605
GOES13,3.9,6,water,50,30,15,17.0,3134.048,56.34699631,71.22341156,0.056482641510069,0.07139486903854
GOES13,3.9,6,water,50,30,15,17.5,3134.048,54.10290146,68.42779541,0.054233144407689,0.068592522948405
GOES13,3.9,6,water,50,30,15,18.0,3134.048,52.00624847,65.81882477,0.052131444104914,0.065977271683569
GOES13,3.9,6,water,50,30,15,18.5,3134.048,50.04213715,63.3778801,0.050162604542232,0.063530450880859
GOES13,3.9,6,water,50,30,15,19.0,3134.048,48.1973114,61.08792114,0.04831333770798,0.061234979258932
GOES13,3.9,6,water,50,30,15,19.5,3134.048,46.46035004,58.93387222,0.046572194927734,0.059075744855839
GOES13,3.9,6,water,50,30,15,20.0,3134.048,44.82162094,56.90254974,0.044929520883883,0.057039532334448
GOES13,3.9,6,water,50,30,15,20.5,3134.048,43.27216339,54.9833107,0.043376333295138,0.055115673073662
GOES13,3.9,6,water,50,30,15,21.0,3134.048,41.80475616,53.16596985,0.041905393547696,0.053293957304335
GOES13,3.9,6,water,50,30,15,21.5,3134.048,40.41267014,51.44126892,0.04050995633244,0.051565104468856
GOES13,3.9,6,water,50,30,15,22.0,3134.048,39.09024811,49.80174255,0.039184350810638,0.049921631235722
GOES13,3.9,6,water,50,30,15,22.5,3134.048,37.83242035,48.24081421,0.037923495057855,0.048356945243125
GOES13,3.9,6,water,50,30,15,23.0,3134.048,36.63441086,46.75226593,0.036722601576736,0.04686481355243
GOES13,3.9,6,water,50,30,15,23.5,3134.048,35.49245453,45.33129501,0.035577896193459,0.045440421902003
GOES13,3.9,6,water,50,30,15,24.0,3134.048,34.40272903,43.97281647,0.034485547376456,0.044078673070676
GOES13,3.9,6,water,50,30,15,24.5,3134.048,33.36193848,42.6729393,0.033442251311493,0.042775666681545
GOES13,3.9,6,water,50,30,15,25.0,3134.048,32.36706161,41.42794418,0.032444979455409,0.041527674461022
GOES13,3.9,6,water,50,30,15,25.5,3134.048,31.4155426,40.23453903,0.031491169835528,0.040331396404018
GOES13,3.9,6,water,50,30,15,26.0,3134.048,30.50466919,39.08942795,0.030578103662577,0.039183528676251
GOES13,3.9,6,water,50,30,15,26.5,3134.048,29.63229942,37.99030685,0.029703633820173,0.038081761641041
GOES13,3.9,6,water,50,30,15,27.0,3134.048,28.79623413,36.93450165,0.028865555854237,0.037023414781025
GOES13,3.9,6,water,50,30,15,27.5,3134.048,27.99457169,35.91972733,0.028061963556939,0.036006197575429
GOES13,3.9,6,water,50,30,15,28.0,3134.048,27.22527122,34.94390106,0.027290811135229,0.035028022180217
GOES13,3.9,6,water,50,30,15,28.5,3134.048,26.48698044,34.00538635,0.026550743053738,0.034087248165836
