CloudFraction,Count,Time
0.17312335958005248,381.0,2014-08-29 16:43:21.331273000
0.2465979381443299,194.0,2014-08-30 05:03:07.717235000
0.07,48.0,2014-08-30 15:48:17.799907000
0.999423076923077,208.0,2014-08-31 04:08:02.819721000
1.0,488.0,2014-08-31 16:31:07.283246000
0.7001812688821752,331.0,2014-09-01 04:50:53.945389000
0.006666666666666666,18.0,2014-09-01 17:13:57.304604000
0.9953333333333333,120.0,2014-09-02 03:55:48.468383000
0.016103896103896106,385.0,2014-09-02 16:18:53.205494000
0.25031712473572937,473.0,2014-09-03 04:38:39.644262000
