Long_LW_CloudFraction,Long_SW_CloudFraction,Time,XL_CloudAlbedo,XL_CloudAlbedoCorrected,XL_CloudFraction,XL_CloudFractionCorrected,TSI_CloudFraction,Lidar_CloudFraction
0.0,0.86,2015-08-13 13:35:00,,,,,0.657476,0.692539
0.0,0.81,2015-08-13 13:45:00,0.4265316352729066,0.3827801757793661,0.7986651505323183,0.8899519208340229,0.67942,0.92354
0.0,0.99,2015-08-13 13:55:00,0.39551818445589176,0.3543482507090143,0.9326746363379947,1.0410373922104947,0.841362,0.953305
0.14,1.0,2015-08-13 14:05:00,0.3912572411774209,0.3499775671034505,0.9759849528098632,1.0911018761216411,0.992728,0.956944
0.05,1.0,2015-08-13 14:15:00,0.4120979200579806,0.36807945709455603,0.9754066583914448,1.0920551184973066,0.990141,0.99151
0.02,1.0,2015-08-13 14:25:00,0.3123346739595917,0.2785960727740729,0.9588059330494834,1.074919454203455,0.996239,0.991571
0.0,1.0,2015-08-13 14:35:00,0.2998264524900368,0.2671096723636798,0.9292840449751326,1.0431068860027242,0.995646,0.995783
0.0,1.0,2015-08-13 14:45:00,0.3259478456742204,0.2900579538883252,0.8941335493033535,1.0047678411628032,0.995872,0.992173
0.0,0.96,2015-08-13 14:55:00,0.4424657758087932,0.393356347562305,0.97778563195767,1.099859404583054,0.993971,0.992116
0.02,1.0,2015-08-13 15:05:00,0.3002825620909346,0.2667226490446947,0.7592795898919963,0.8548146226529005,0.984025,0.993939
0.0,1.0,2015-08-13 15:15:00,,,,,0.965745,0.997576
0.0,1.0,2015-08-13 15:25:00,0.3651471748587232,0.3238971105353267,0.9047747383926604,1.0200027380966306,0.937321,0.997091
0.0,1.0,2015-08-13 15:35:00,0.3938369210740661,0.3491744666450437,0.9452134997004688,1.066114535969491,0.860459,0.997608
0.0,0.91,2015-08-13 15:45:00,0.4950594580013712,0.4387585924117205,0.9131377524572424,1.030310263161463,0.70854,0.992063
0.0,0.76,2015-08-13 15:55:00,0.4666185341591608,0.4134547577322931,0.7930390837918468,0.8950114320596988,0.837848,--
0.04,0.63,2015-08-13 16:05:00,0.4358116750611015,0.3861164551049745,0.5902528960042096,0.6662215503022902,0.741132,--
0.0,0.55,2015-08-13 16:15:00,,,,,0.830577,--
0.0,0.51,2015-08-13 16:25:00,0.4050155187969667,0.3588932494596964,0.4368945035201626,0.4930409091537766,0.8566,--
0.23,0.35,2015-08-13 16:35:00,0.7063590288162215,0.626094368576393,1.0000000000000024,1.128198981285098,0.844191,--
0.0,0.69,2015-08-13 16:45:00,,,,,0.734574,--
0.0,0.31,2015-08-13 16:55:00,0.37056145343376795,0.32876225301316203,0.22797824648403114,0.25696365563300305,0.565223,--
0.21,0.79,2015-08-13 17:05:00,0.7038715870141498,0.624886727844005,0.9594523310661348,1.080725841724924,0.776087,--
0.41,1.0,2015-08-13 17:15:00,0.8062943997325299,0.7163778218027964,0.9990634322166444,1.124461458545248,0.65524,--
0.0,0.38,2015-08-13 17:25:00,0.5883500550278415,0.5232133429514407,0.515821039822226,0.5800374574776305,0.616829,--
0.0,0.17,2015-08-13 17:35:00,0.10081441140987964,0.08974564289603545,0.10246283903535837,0.1151000814680354,0.396063,--
0.0,0.17,2015-08-13 17:45:00,0.023909030163437973,0.02130851311118621,0.25630879139962504,0.28758903039137595,0.391691,--
0.0,0.16,2015-08-13 17:55:00,0.6452660436938727,0.5758140258730153,0.2211114764215114,0.2477809174403197,0.255841,--
0.0,0.15,2015-08-13 18:05:00,0.15348742517566275,0.13715746796919534,0.08761755990061082,0.09804929960021956,0.23474,--
0.0,0.27,2015-08-13 18:15:00,,,,,0.469201,--
0.05,0.42,2015-08-13 18:25:00,,,,,0.472932,--
0.19,0.62,2015-08-13 18:35:00,0.4672881879777442,0.4196016732670677,0.6687690291627794,0.7447726921103235,0.408747,--
0.0,0.46,2015-08-13 18:45:00,,,,,0.512067,--
0.0,0.57,2015-08-13 18:55:00,0.2047735880041444,0.18457192949251688,0.37415751185811097,0.41510958027339095,0.593483,--
0.0,0.41,2015-08-13 19:05:00,0.6436900088533973,0.5813731661014269,0.9934393763550624,1.0999252085359263,0.570857,--
0.0,0.47,2015-08-13 19:15:00,0.5845008815076471,0.5290449911568222,0.8149714473160898,0.9003989024037748,0.366851,--
0.0,0.57,2015-08-13 19:25:00,0.4081684932343985,0.3702689914214408,0.540963579118156,0.5963348109051487,0.578409,--
0.13,1.0,2015-08-13 19:35:00,0.4765365632738288,0.4332953917684971,0.989766879867232,1.0885417115771956,0.901282,--
0.38,1.0,2015-08-13 19:45:00,0.5715986811152144,0.5209872121990403,0.9992066037891876,1.096274848046192,0.960983,--
0.43,1.0,2015-08-13 19:55:00,0.5320111616847041,0.486116946596221,0.9973943486635246,1.0915581729986237,0.970448,--
0.25,1.0,2015-08-13 20:05:00,0.6092160850682696,0.5580973907311769,0.9971190691376768,1.0884497683300818,0.970676,--
0.25,1.0,2015-08-13 20:15:00,0.6944178084199293,0.6378383201339674,0.9964183568954624,1.0848057098849209,0.972027,--
0.52,1.0,2015-08-13 20:25:00,0.7208443109898783,0.6639157612816233,0.998780965805054,1.0844230836389956,0.963701,--
0.45,1.0,2015-08-13 20:35:00,0.6680751990850375,0.6170311906268618,0.9985928535467958,1.08120161439555,0.959411,--
0.25,1.0,2015-08-13 20:45:00,0.6467886418341093,0.5990746741205814,0.9988937973981952,1.0784518031981658,0.977353,--
0.32,1.0,2015-08-13 20:55:00,0.6464197653766535,0.60047415213374,0.9986586570745832,1.0750715788574623,0.973584,--
0.23,1.0,2015-08-13 21:05:00,0.6212671398982332,0.5788170758007392,0.9983094334711784,1.0715247915035204,0.936767,--
0.25,1.0,2015-08-13 21:15:00,0.6986052244010278,0.6528266240279725,0.9988738894462666,1.068918594923966,0.929939,--
0.25,--,2015-08-13 21:25:00,0.6656345749264484,0.6239108464726218,0.9983660578721678,1.0651312928920138,0.812312,--
0.25,--,2015-08-13 21:35:00,0.6717411162810173,0.6315743056587617,0.9972067475322932,1.0606270200488994,0.625164,--
0.57,--,2015-08-13 21:45:00,,,,,0.346733,--
0.63,--,2015-08-13 21:55:00,,,,,--,--
0.0,--,2015-08-14 10:15:00,,,,,--,--
0.0,--,2015-08-14 10:25:00,,,,,0.224831,--
0.0,--,2015-08-14 10:35:00,,,,,0.205963,--
0.0,--,2015-08-14 10:45:00,0.6463333905391774,0.6069965956505708,0.4780701696875655,0.5090518067216337,0.190273,--
0.0,--,2015-08-14 10:55:00,0.6051911775315115,0.5666180138480803,0.34722220899664297,0.3708597545296396,0.200216,--
0.0,0.1,2015-08-14 11:05:00,0.5962880173881779,0.5565934029861388,0.2912524342931087,0.3120237064837137,0.195657,--
0.0,0.12,2015-08-14 11:15:00,0.5899242883087272,0.5490105841976403,0.2685539425075949,0.28856728443192137,0.187855,--
0.0,0.14,2015-08-14 11:25:00,0.5914088198053965,0.5487763452130908,0.270987659750572,0.2920397233460949,0.187737,--
0.0,0.16,2015-08-14 11:35:00,0.5152419626877367,0.4767216342992428,0.2033985716137283,0.21983369687047996,0.190135,--
0.0,0.14,2015-08-14 11:45:00,0.4761464923781049,0.4393042232657656,0.18281953589773875,0.19815170477712304,0.185174,--
0.0,0.14,2015-08-14 11:55:00,0.4470444468948544,0.4113143705300961,0.15878571950058618,0.17257912495850194,0.186921,--
0.0,0.17,2015-08-14 12:05:00,0.4118517851474964,0.3779129909976105,0.1540591218277483,0.16789453089590914,0.187279,--
0.0,0.19,2015-08-14 12:15:00,0.3829087405021672,0.3504330756797977,0.15861518312734785,0.17331451912178825,0.206912,--
0.0,0.19,2015-08-14 12:25:00,0.35822574557412085,0.32700830554727683,0.16071946784753172,0.17606235138769075,0.234399,--
0.0,0.19,2015-08-14 12:35:00,0.486252986276683,0.4427835836574045,0.19189608259322294,0.21073510098321205,0.21869,--
0.0,0.17,2015-08-14 12:45:00,0.6761584535997788,0.6142452215798189,0.3327838480473304,0.3663270045470381,0.216158,--
0.0,0.11,2015-08-14 12:55:00,0.7602334370224586,0.6890376316193948,0.4770883619785309,0.5263842039192106,0.189669,--
0.0,0.11,2015-08-14 13:05:00,0.7344178529440959,0.6641743165840016,0.263914555311203,0.29182634171888466,0.167753,--
0.0,0.1,2015-08-14 13:15:00,0.7475065200103898,0.6745877298859502,0.23108190298080444,0.25606043733372275,0.166781,--
0.0,0.08,2015-08-14 13:25:00,0.5071031098385789,0.4567174051351857,0.07424382367593843,0.08243450643452382,0.182385,--
0.0,0.07,2015-08-14 13:35:00,0.5607398166402912,0.5040634122930298,0.07885556691355589,0.08772201086967284,0.191234,--
0.0,0.04,2015-08-14 13:45:00,0.6189012938188241,0.5553459358873497,0.06886774301626067,0.07674916210027301,0.177058,--
0.0,0.05,2015-08-14 13:55:00,0.6507890973388002,0.5829725141507611,0.0625799894333107,0.06985985418901547,0.161068,--
0.0,0.02,2015-08-14 14:05:00,0.7162023541596608,0.6405566327502268,0.05520429834723475,0.061723579796946225,0.136023,--
0.0,0.05,2015-08-14 14:15:00,0.6168967843539677,0.5509315811797868,0.05010434985248121,0.056103540552080236,0.163779,--
0.0,0.06,2015-08-14 14:25:00,0.6749417931216768,0.6019568065214578,0.08174189925195931,0.09165279544409004,0.195997,--
0.0,0.07,2015-08-14 14:35:00,0.3717413046083349,0.3311349376989137,0.04408319039761821,0.0494890174488585,0.184917,--
0.02,0.09,2015-08-14 14:45:00,0.40491629980257626,0.3602854583087824,0.06477087072424173,0.07279444869010873,0.194126,--
0.18,0.27,2015-08-14 14:55:00,,,,,0.346415,--
0.14,0.17,2015-08-14 15:05:00,,,,,0.384435,--
0.45,0.44,2015-08-14 15:15:00,,,,,0.750577,--
0.71,0.85,2015-08-14 15:25:00,0.7197609394897895,0.6383727864832405,0.9965268969535831,1.1235772432116138,0.877324,--
0.7,0.71,2015-08-14 15:35:00,0.32107930606079826,0.2846335194238003,0.5165974761508461,0.582744996060376,0.935143,--
0.59,0.55,2015-08-14 15:45:00,0.6662084910148235,0.590373576296885,0.9965857267373104,1.124599575308055,0.798389,--
0.68,0.6,2015-08-14 15:55:00,0.4932868846686723,0.43703370934303815,0.6276905713358983,0.708484311051501,0.875689,--
0.68,0.5,2015-08-14 16:05:00,0.6273919886867425,0.555787462837574,0.8880934715320921,1.0025104315947226,0.854464,--
0.38,0.6,2015-08-14 16:15:00,0.3460306290184984,0.30654525131198584,0.4546437085006361,0.5132053025074108,0.913013,--
0.63,0.46,2015-08-14 16:25:00,0.6479129112237761,0.5740672618979529,0.8887068629269335,1.003026455262127,0.947065,--
0.38,0.5,2015-08-14 16:35:00,0.4462002585591904,0.3954556355349459,0.4518396474442081,0.5098194320689685,0.910238,--
0.14,0.54,2015-08-14 16:45:00,0.03900441798626975,0.034582714999153524,0.6048159933630327,0.6821470150764652,0.942406,--
0.0,0.6,2015-08-14 16:55:00,,,,,0.949801,--
0.21,0.65,2015-08-14 17:05:00,0.2902081276414549,0.2576172952344304,0.4518002585654651,0.5089569277050822,0.955898,--
0.21,0.67,2015-08-14 17:15:00,0.4509858272873198,0.400654846084579,0.6489241335069746,0.7304431484015295,0.959461,--
0.0,0.78,2015-08-14 17:25:00,0.3594317891437404,0.3196097330369408,0.62422951520142,0.7020059412872869,0.941193,--
0.0,0.82,2015-08-14 17:35:00,0.4074210872184012,0.3626572207106717,0.7458593173384601,0.8379229658974438,0.97224,--
0.0,0.84,2015-08-14 17:45:00,0.419197624504779,0.3735714186387073,0.7940125182058958,0.8909893660276967,0.982406,--
0.0,0.82,2015-08-14 17:55:00,0.4665726246609968,0.41632068273876105,0.8831712733415632,0.9897743641209756,0.985123,--
0.0,1.0,2015-08-14 18:05:00,0.5044997303986375,0.4507903035672036,0.941753595352937,1.0539588611330333,0.987622,--
0.0,1.0,2015-08-14 18:15:00,0.4957026547225766,0.4435983297304696,0.9187502367444621,1.0266651176480828,0.988,--
0.0,1.0,2015-08-14 18:25:00,0.4941971507435411,0.4429686461155781,0.9298361911530524,1.037370026875825,0.983313,--
0.0,0.83,2015-08-14 18:35:00,0.456430058751942,0.40982550815784335,0.8974772054795607,0.9995365478026672,0.976922,--
0.0,0.86,2015-08-14 18:45:00,0.4434151063119317,0.3988724431196255,0.9027031661198568,1.0035093355724962,0.981345,--
0.0,1.0,2015-08-14 18:55:00,0.5027785594307024,0.4531527467007345,0.9740236917283762,1.080691294809653,0.984896,--
0.04,1.0,2015-08-14 19:05:00,0.5583517607773987,0.5042712650036582,0.9974298512808466,1.1043990652740436,0.986627,--
0.29,1.0,2015-08-14 19:15:00,0.5791254839424929,0.524155560780444,0.9812868243777184,1.0841976115029337,0.990652,--
0.0,1.0,2015-08-14 19:25:00,0.5843514962747901,0.5300710492497177,0.9950516823976736,1.0969471739738434,0.99058,--
0.0,1.0,2015-08-14 19:35:00,0.5589243734054519,0.5081887266653943,0.9927325878664276,1.0918432671131502,0.994659,--
0.0,1.0,2015-08-14 19:45:00,0.5133883570109623,0.4679161498497106,0.9884333301184992,1.0844895255857223,0.992187,--
0.0,1.0,2015-08-14 19:55:00,0.4946746810494677,0.4519891067335699,0.9812952721843772,1.073968196470927,0.985064,0.0
0.0,0.79,2015-08-14 20:05:00,0.4121015242581233,0.3775140994218283,0.7801624689330047,0.8516400926711508,0.987238,0.0
0.0,0.8,2015-08-14 20:15:00,0.41323435754284815,0.3795584106127757,0.8619386508680241,0.938413310504068,0.986146,0.0
0.0,1.0,2015-08-14 20:25:00,0.4647734332898197,0.4280626301663488,0.9943518829917865,1.079627853467832,0.972975,0.0
0.14,1.0,2015-08-14 20:35:00,0.5071425401992679,0.4683909664293014,0.9869647149774019,1.0686196543379236,0.93628,0.0
0.25,1.0,2015-08-14 20:45:00,0.5623943094309282,0.5209046644357084,0.9791438008869642,1.057131831080701,0.85706,0.0
0.0,0.49,2015-08-14 20:55:00,0.5677588443656458,0.5274052689867814,0.9081836358014536,0.9776718623327731,0.757341,0.0
0.25,0.51,2015-08-14 21:05:00,,,,,0.709107,0.0
0.11,0.6,2015-08-14 21:15:00,0.17538613323827154,0.16389526627496154,0.5631642465702875,0.6026482755048103,0.710669,--
0.0,--,2015-08-14 21:25:00,0.3856336029661182,0.3614670505687731,0.8934336384551181,0.953165807136336,0.609718,--
0.0,--,2015-08-14 21:35:00,0.3839772331692394,0.361024933316612,0.9698466470062824,1.0315050229213656,0.564356,--
0.0,--,2015-08-14 21:45:00,,,,,0.564156,--
0.07,--,2015-08-14 21:55:00,,,,,--,--
0.0,--,2015-08-15 10:15:00,,,,,--,--
0.0,--,2015-08-15 10:25:00,,,,,0.293507,--
0.0,--,2015-08-15 10:35:00,,,,,0.275312,--
0.0,--,2015-08-15 10:45:00,0.3252752679378445,0.30544923347112946,0.2607499492815288,0.27767465203131786,0.21118,--
0.0,--,2015-08-15 10:55:00,0.5219810824293656,0.4886629526044946,0.30040596455191065,0.3208883131190774,0.18515,--
0.0,0.03,2015-08-15 11:05:00,0.6795353054900689,0.6342338187459859,0.3631937205791979,0.38913559726890856,0.15576,--
0.0,0.01,2015-08-15 11:15:00,0.7614173643671067,0.7085349116957959,0.28872182965278625,0.31027097033696904,0.140749,--
0.0,0.01,2015-08-15 11:25:00,0.766945575995425,0.7115819316529609,0.4480243027210236,0.48288221162690104,0.1441,--
0.0,0.03,2015-08-15 11:35:00,0.7684729136269671,0.7109413496019257,0.13211381435394287,0.14280487118071508,0.134113,--
0.0,0.01,2015-08-15 11:45:00,0.7828728980014492,0.7222150214027057,0.08703219890594482,0.09434191723761386,0.128978,--
0.0,0.01,2015-08-15 11:55:00,0.7960987643565174,0.732385173962106,0.06499432027339935,0.07064847828626597,0.121717,--
0.0,0.01,2015-08-15 12:05:00,0.8179383810054858,0.7504467273915094,0.056661006063222885,0.061756830796753086,0.113022,--
0.0,0.01,2015-08-15 12:15:00,0.8324736763800551,0.7617770287382919,0.04577146470546722,0.0500192813109237,0.113037,--
0.0,0.0,2015-08-15 12:25:00,0.8960827572601053,0.8178937636337636,0.04048474878072738,0.04435500908240364,0.108954,--
0.0,0.0,2015-08-15 12:35:00,,,,,0.118127,--
0.0,0.0,2015-08-15 12:45:00,,,,,0.122575,--
0.0,0.0,2015-08-15 12:55:00,,,,,0.125033,--
0.0,0.0,2015-08-15 13:05:00,,,,,0.124686,--
0.0,0.0,2015-08-15 13:15:00,,,,,0.121739,--
0.0,0.0,2015-08-15 13:25:00,,,,,0.123506,--
0.0,0.0,2015-08-15 13:35:00,,,,,0.123869,--
0.0,0.0,2015-08-15 13:45:00,,,,,0.129726,--
0.0,0.0,2015-08-15 13:55:00,,,,,0.123864,--
0.0,0.0,2015-08-15 14:05:00,0.995315273301184,0.8900737025049383,0.042432617396116264,0.04744981461831888,0.119919,--
0.0,0.0,2015-08-15 14:15:00,,,,,0.113036,--
0.0,0.01,2015-08-15 14:25:00,0.8970854018474373,0.7999754413133735,0.04859112948179245,0.05448966388996812,0.14243,--
0.0,0.03,2015-08-15 14:35:00,0.7902443466061757,0.7038331860941851,0.056255180388689034,0.06316175359131647,0.165324,--
0.0,0.07,2015-08-15 14:45:00,0.5457326853741823,0.4855188239627009,0.0616288302673122,0.069272014550838,0.220392,--
0.0,0.09,2015-08-15 14:55:00,0.4982636756072778,0.4428493794485561,0.07348410997178045,0.08267926846563886,0.2495,--
0.09,0.07,2015-08-15 15:05:00,0.6109031467984463,0.5424921951613606,0.0716445371531769,0.0806792679934787,0.26632,--
0.34,0.12,2015-08-15 15:15:00,0.4601989807469082,0.4083620346615749,0.09115642031962326,0.10272769787326833,0.352591,--
0.25,0.14,2015-08-15 15:25:00,0.2949312231787352,0.2615494498568675,0.0848015753689253,0.09562487080254944,0.408601,--
0.23,0.16,2015-08-15 15:35:00,0.20816468368135949,0.1845136722034748,0.09229576656931482,0.10412626242592443,0.412806,--
0.39,0.27,2015-08-15 15:45:00,0.4099081668515574,0.36320509964771336,0.2099884581531801,0.2369900203082045,0.43422,--
0.38,0.31,2015-08-15 15:55:00,,,,,0.573841,--
0.46,0.34,2015-08-15 16:05:00,,,,,0.664296,0.0
0.45,0.47,2015-08-15 16:15:00,0.6443511936284458,0.5707611385637239,0.8979005217559233,1.0136697014953453,0.676396,0.0
0.38,0.41,2015-08-15 16:25:00,0.6808732772608315,0.6032054856686346,0.9365755915642864,1.0571675947608778,0.670803,0.0
0.38,0.17,2015-08-15 16:35:00,0.25451604995311444,0.2255470505817164,0.09972789981190937,0.11253683461957316,0.484544,--
0.38,0.35,2015-08-15 16:45:00,,,,,0.5203,--
0.38,0.15,2015-08-15 16:55:00,,,,,0.423597,--
0.07,0.13,2015-08-15 17:05:00,0.3016372477017121,0.2677370961491381,0.08007284080157806,0.09021144870261603,0.419173,--
0.0,0.1,2015-08-15 17:15:00,0.5517516650052782,0.4901293746670618,0.09279856141150128,0.10446580722420697,0.318006,--
0.34,0.15,2015-08-15 17:25:00,0.4749680700115181,0.4223077270728833,0.12306036735649455,0.13840557828139194,0.368636,--
0.39,0.29,2015-08-15 17:35:00,0.25321048417997705,0.22537058351243744,0.1807047904261079,0.20302715094541576,0.526418,--
0.5,0.45,2015-08-15 17:45:00,0.7686145901679993,0.6849009844459139,1.0,1.1222273111343384,0.516101,--
0.54,0.36,2015-08-15 17:55:00,0.6968521611358799,0.6217494818032558,0.9957817792892564,1.1160647579550844,0.548981,--
0.46,0.42,2015-08-15 18:05:00,0.5887591963705913,0.526040443524565,0.6077754499180562,0.6802393045484899,0.476639,--
0.41,0.3,2015-08-15 18:15:00,0.6853510059259718,0.613269370033299,0.7393534183502646,0.826254552666875,0.419359,--
0.29,0.4,2015-08-15 18:25:00,0.6363897193132855,0.5703839818112582,0.7499596476570047,0.8367461655447763,0.397723,--
0.25,0.18,2015-08-15 18:35:00,0.014567331556739019,0.013079106357804042,0.4457768311251158,0.4965001982293164,0.288179,0.0
0.0,0.13,2015-08-15 18:45:00,0.7625897233140407,0.6859456745348494,0.5853787660598755,0.6507859846863653,0.183575,0.0
0.0,0.09,2015-08-15 18:55:00,0.5438359495049346,0.4901318929181609,0.08921933270709234,0.0989951505258604,0.187322,0.0
0.0,0.09,2015-08-15 19:05:00,0.5717244867581197,0.5163239509273114,0.09300042700043744,0.10297918835571604,0.182094,0.0
0.0,0.08,2015-08-15 19:15:00,0.5747285686830864,0.5201534348137616,0.08342043318196604,0.0921730069489218,0.164982,0.0
0.0,0.07,2015-08-15 19:25:00,0.6123745816318674,0.5554695647495849,0.08566319942712798,0.09443895622631218,0.15608,0.0
0.0,0.02,2015-08-15 19:35:00,0.5805659085301427,0.5278478715468927,0.08431702857009969,0.09273806893055396,0.15217,0.0
0.0,0.03,2015-08-15 19:45:00,0.5760393550957904,0.5250026338820233,0.09749089934624716,0.1069682153246884,0.159524,0.0
0.0,0.07,2015-08-15 19:55:00,0.605106348466001,0.5528781146194637,0.12671630085246866,0.13868669435890374,0.148341,0.0
0.0,0.08,2015-08-15 20:05:00,0.5691221578728614,0.5213458978063228,0.12741065044386446,0.1390865922638081,0.152538,0.0
0.0,0.06,2015-08-15 20:15:00,0.6056274128212549,0.556264505504556,0.13755302131930985,0.14975947521907496,0.151811,0.0
0.0,0.09,2015-08-15 20:25:00,0.6085971128897217,0.56052071083087,0.14354446530928122,0.15585641256507893,0.153743,0.0
0.0,0.09,2015-08-15 20:35:00,0.6540599712617037,0.6040792083524437,0.19981497526173486,0.2163474179715486,0.16849,0.0
0.0,0.1,2015-08-15 20:45:00,0.6624710357339977,0.6135984073462191,0.3057220578193152,0.3300725781969206,0.212041,0.0
0.0,0.1,2015-08-15 20:55:00,0.6428617744909335,0.5971731527421905,0.3359736204150497,0.3616783454017838,0.232291,0.0
0.0,0.08,2015-08-15 21:05:00,0.6344170115533786,0.5910782218961687,0.33139535784805635,0.3556937893840362,0.218969,0.010303
0.0,0.1,2015-08-15 21:15:00,0.5700060232026877,0.5326683481792742,0.3520971243506789,0.37677756209514096,0.246906,0.0357793
0.0,--,2015-08-15 21:25:00,0.5178551921633588,0.4854120752207738,0.4504792394392035,0.48058757705871097,0.21988,0.0355208
0.0,--,2015-08-15 21:35:00,0.6125996780698204,0.5759952511593269,0.5054054260391373,0.5375238783013402,0.203916,0.0240964
0.0,--,2015-08-15 21:45:00,,,,,0.181634,0.0565924
0.0,--,2015-08-15 21:55:00,,,,,--,0.0570388
0.0,--,2015-08-16 10:15:00,,,,,--,--
0.0,--,2015-08-16 10:25:00,,,,,0.22551,--
0.0,--,2015-08-16 10:35:00,0.4828274286447272,0.4547633838761624,0.8542515212403735,0.9069685028305904,0.269039,--
0.02,--,2015-08-16 10:45:00,0.5418038835872475,0.508729749758848,0.9856557373929198,1.049736341648355,0.305854,--
0.27,--,2015-08-16 10:55:00,0.5616762475475131,0.5257705634959418,0.9881109622404765,1.0555905863985804,0.33661,--
0.39,1.0,2015-08-16 11:05:00,0.5511406816761055,0.5143443642304606,0.9875835242030016,1.0582354830614056,0.545713,--
0.38,0.58,2015-08-16 11:15:00,0.3264246968355541,0.30372065288819017,0.6071507676257185,0.652537136908695,0.649678,--
0.04,0.46,2015-08-16 11:25:00,0.3963009971410425,0.3676521535525693,0.5155900474279393,0.5557667701311955,0.484841,--
0.25,1.0,2015-08-16 11:35:00,0.6003442052724631,0.5553361731826163,0.9819548726984508,1.0615388410322768,0.502636,--
0.59,0.91,2015-08-16 11:45:00,0.05977501099553618,0.05513714214618396,0.7827201487958241,0.8485587696339504,0.808188,--
0.0,0.49,2015-08-16 11:55:00,0.32683773858763204,0.3006443989612669,0.4049659753710223,0.4402482269834395,0.481688,--
0.0,0.39,2015-08-16 12:05:00,0.474900363539973,0.4356615684826474,0.42909616379537374,0.4677436315756812,0.387785,--
0.0,0.39,2015-08-16 12:15:00,0.3488582298651189,0.3191926975193792,0.3143084356955354,0.3435200283733368,0.392915,--
0.0,0.35,2015-08-16 12:25:00,0.4250034584978032,0.3878708037068208,0.3203310914768979,0.35099785918654264,0.375565,--
0.0,0.36,2015-08-16 12:35:00,0.3883684975776738,0.35356110085008385,0.2978893768238592,0.3272160015433561,0.386417,--
0.0,0.33,2015-08-16 12:45:00,0.4298073448251428,0.3903527459875355,0.29104223248457695,0.3204590987562115,0.372938,--
0.0,0.33,2015-08-16 12:55:00,0.4177228602696954,0.3785064264554958,0.2855340906541429,0.3151178123169308,0.388685,--
0.0,0.32,2015-08-16 13:05:00,0.3904307695410328,0.3529970286008686,0.2611821136695889,0.2888792974676053,0.38751,--
0.0,0.32,2015-08-16 13:15:00,0.3790598006100981,0.34199416095405577,0.2500685128378949,0.2771711667554776,0.399089,--
0.0,0.33,2015-08-16 13:25:00,0.3866269697920322,0.3481211608267289,0.2595427963175795,0.2882509199765708,0.435144,--
0.0,0.29,2015-08-16 13:35:00,0.40087322757096094,0.3602611890110501,0.23332974208079085,0.2596328709539609,0.41263,--
0.0,0.28,2015-08-16 13:45:00,0.4170729231675726,0.3741456334043218,0.22295667315608567,0.24853742262558126,0.414664,--
0.0,0.25,2015-08-16 13:55:00,0.4126751404870392,0.36957501439545504,0.19782530049338967,0.22089584115025146,0.407347,--
0.0,0.24,2015-08-16 14:05:00,0.4260083061690324,0.38091363473818857,0.19431134091034052,0.217314996528132,0.418971,--
0.0,0.21,2015-08-16 14:15:00,0.4477942312654079,0.39980725471638784,0.17365776746771655,0.1945010891351533,0.457223,--
0.0,0.2,2015-08-16 14:25:00,0.4628108126786082,0.4126577396790643,0.17140439388457884,0.19223632371975308,0.471356,--
0.0,0.2,2015-08-16 14:35:00,0.4646513396434169,0.41378959065018817,0.1732723931531694,0.19457050496445194,0.512839,--
0.18,0.21,2015-08-16 14:45:00,0.4241953521780973,0.3773431080111312,0.16216404987544167,0.1822989072467976,0.548357,--
0.34,0.28,2015-08-16 14:55:00,0.08341659684750988,0.07413004291738033,0.1928114664926929,0.2169656961607828,0.645869,--
0.39,0.45,2015-08-16 15:05:00,0.6240054917149499,0.5540579103432819,0.7313120365202453,0.8236372379615289,0.703071,--
0.57,0.46,2015-08-16 15:15:00,0.7225980024474521,0.641125141966618,0.9966529607772828,1.1233055630635391,0.716049,--
0.46,0.52,2015-08-16 15:25:00,0.20735695833881015,0.18386484213381196,0.31549155123592,0.3558014011088796,0.753727,--
0.75,0.6,2015-08-16 15:35:00,0.5982755102015025,0.5302377519063561,0.9338957668397472,1.0537291325868254,0.851774,--
0.43,0.46,2015-08-16 15:45:00,,,,,0.780274,--
0.73,0.55,2015-08-16 15:55:00,0.7042194050590043,0.6237675512581958,0.9527069330215489,1.0755844997302726,0.869182,--
0.57,0.55,2015-08-16 16:05:00,0.4036495813381064,0.35749978141887073,0.4542429061465722,0.5128813174770521,0.825053,--
0.39,0.38,2015-08-16 16:15:00,,,,,0.810129,0.495392
0.71,0.38,2015-08-16 16:25:00,,,,,0.858308,0.53656
0.52,0.54,2015-08-16 16:35:00,,,,,0.848029,0.490716
0.61,0.47,2015-08-16 16:45:00,,,,,0.794776,0.464976
0.45,0.47,2015-08-16 16:55:00,,,,,0.764281,0.536176
0.68,0.65,2015-08-16 17:05:00,0.6889456653964658,0.6114589232323498,0.9967612624168756,1.1230751978351114,0.789966,0.60633
0.5,0.44,2015-08-16 17:15:00,0.4168490507042469,0.370259459384515,0.3662163256625015,0.4122971711744349,0.732489,0.857809
0.5,0.17,2015-08-16 17:25:00,0.7798122763633728,0.6932925319655581,1.0,1.1247954368591309,0.746235,--
0.63,0.32,2015-08-16 17:35:00,0.7567334917638725,0.6734757480025343,0.99931401014328,1.1228531725264688,0.670617,--
0.68,0.52,2015-08-16 17:45:00,0.40572142852033005,0.36150331408577546,0.4402990786753254,0.4941552794007078,0.637683,--
0.36,0.16,2015-08-16 17:55:00,0.3433459385548928,0.3063187468377471,0.11072864443610493,0.12411329943499408,0.415289,--
